TimeStamp: 2024-05-08T13:51:39.481    Log Level: INFO   Message:Starting app
TimeStamp: 2024-05-08T13:51:40.017    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.017    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.017    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T13:51:40.017    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 14.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 17.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 9.0
TimeStamp: 2024-05-08T13:51:40.018    Log Level: Info   Message:This order has a discount= 14.5
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 15.5
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T13:51:40.019    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 7.0
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.020    Log Level: Info   Message:This order has a discount= 19.5
TimeStamp: 2024-05-08T13:51:40.021    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 8.0
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.022    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 18.5
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 14.0
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.023    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 17.5
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 18.0
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 17.5
TimeStamp: 2024-05-08T13:51:40.024    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 13.0
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T13:51:40.025    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 17.0
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 6.5
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T13:51:40.026    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T13:51:40.027    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T13:51:40.331 Log Level: Event   Message:Opened DB connection
TimeStamp: 2024-05-08T13:51:40.628    Log Level: Info   Message:Successfully inserted into database
TimeStamp: 2024-05-08T13:51:40.628    Log Level: Event   Message:Closed DB connection
TimeStamp: 2024-05-08T14:16:29.213    Log Level: Event  Message:Starting app
TimeStamp: 2024-05-08T14:16:29.213    Log Level: Event   Message:Opening orders.csv
TimeStamp: 2024-05-08T14:16:29.320    Log Level: Event   Message:Starting applying rules
TimeStamp: 2024-05-08T14:16:29.392    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.392    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.393    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.394    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.395    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.396    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.397    Log Level: Info   Message:This order has a discount= 4.5
TimeStamp: 2024-05-08T14:16:29.399    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.400    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T14:16:29.400    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.400    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.401    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.401    Log Level: Info   Message:This order has a discount= 8.0
TimeStamp: 2024-05-08T14:16:29.401    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.401    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.402    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.403    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.403    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.403    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.404    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.404    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.404    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.405    Log Level: Info   Message:This order has a discount= 9.5
TimeStamp: 2024-05-08T14:16:29.405    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.405    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.406    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.406    Log Level: Info   Message:This order has a discount= 18.5
TimeStamp: 2024-05-08T14:16:29.406    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.407    Log Level: Info   Message:This order has a discount= 18.0
TimeStamp: 2024-05-08T14:16:29.407    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.407    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:16:29.407    Log Level: Info   Message:This order has a discount= 15.5
TimeStamp: 2024-05-08T14:16:29.408    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.408    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:16:29.408    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.408    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.409    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.409    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T14:16:29.409    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.410    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.410    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.411    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.411    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:16:29.411    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T14:16:29.412    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.412    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.413    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:16:29.413    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.413    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.414    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.414    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:16:29.414    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:16:29.414    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:16:29.415    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.415    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:16:29.415    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:16:29.415    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:16:29.415    Log Level: Info   Message:This order has a discount= 19.5
TimeStamp: 2024-05-08T14:16:29.416    Log Level: Info   Message:This order has a discount= 10.0
TimeStamp: 2024-05-08T14:16:29.416    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.420    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:16:29.420    Log Level: Info   Message:This order has a discount= 17.0
